 730   119920923200112311Helsinki-Päiväkumpu                     Helsingfors-Lövkulla                     
 730   219920923200112311Päiväkumpu-Helsinki                     Lövkulla-Helsingfors                     
 731   119920923200112311Helsinki-Kulomäki                       Helsingfors-Brännberga                   
 731   219920923200112311Kulomäki-Helsinki                       Brännberga-Helsingfors                   
 732   119921015200112311Helsinki-Havukoski                      Helsingfors-Havukoski                    
 732   219921015200112311Havukoski-Helsinki                      Havukoski-Helsingfors                    
 733   119921013200112311Helsinki-Jokivarsi (-Kerava)            Helsingfors-Jokivarsi (-Kervo)           
 733   219921013200112311Jokivarsi-Helsinki                      Jokovarsi-Helsingfors                    
 734   120040815201012311Helsinki - Etelä-Päiväkumpu             Helsingfors- Södra Lövkulla              
 734   220040815201012311Etelä-Päiväkumpu - Helsinki             Södra Lövkulla-Helsingfors               
 735   119921013200112311Helsinki-Leppäkorpi                     Helsingfors-Alkärr                       
 735   219921013200112311Leppäkorpi-Helsinki                     Alkärr-Helsingfors                       
 738   120060301201601011Helsinki-Kerava                         Helsingfors-Kervo                        
 738   220060301201601011Kerava-Helsinki                         Kervo-Helsingfors                        
 740   119950812200112311Helsinki-Hakunila                       Helsingfors-Håkansböle                   
 740   219950812200112311Hakunila-Helsinki                       Håkansböle-Helsingfors                   
 741   119990101200112311Helsinki-Kuninkaanmäki                  Helsingfors-Kungsbacka                   
 741   219990101200112311Kuninkaanmäki-Helsinki                  Kungsbacka-Helsingfors                   
 742   119980814200112311Helsinki-Kolohonganmäki                 Helsingfors-Hålatallsbacken              
 742   219980814200112311Kolohonganmäki-Helsingfors              Hålatallsbacken-Helsingfors              
 746   119990101200112311Helsinki-Kolohonganmäki                 Helsingfors-Hålatallsbacken              
 746   219990101200112311Kolohonganmäki-Helsinki                 Hålatallsbacken-Helsingfors              
 760   119990101200112311U-linjat Helsinki-Jokivarsi             U-linjer Helsingfors-Jokivarsi           
 760   219990101200112311U-linjat Jokivarsi-Helsinki             U-linjer Jokivarsi-Helsingfors           
 763   120111201205001011Helsinki - Nikinmäki ( - Nikkilä)       Helsingfors - Nissbacka ( - Nickby)      
 763   220111201205001011Helsinki - Nikinmäki ( - Nikkilä)       Helsingfors - Nissbacka ( - Nickby)      
 835   120090101202001011Helsinki-Itäsalmi (-Nikkilä)            Helsingfors-Östersundom (-Nickby)        
 835   220090101202001010(Nikkilä) - Itäsalmi - Helsinki         (Nickby) - Östersundom - Helsingfors     
 841   119960126200112311Hämeenkylä-Lentoasema-Hyrylä            Tavastby-Flygstationen-Hyrylä            
 841   219960126200112311Lentoasema-Hämeenkylä                   Flygstationen-Tavastby                   
 863   119990101200112311Vantaanportti-Lentoasema-Kerava         Vandaporten-Flygstationen-Kervo          
 863   219990101200112311Kerava-Lentoasema-Vantaanportti         Korvo-Flygstationen-Vandaporten          
 873   119990101200908151Etelä-Päiväkumpu - Vallinoja - Kerava   Kervo - Södra Lövkulla - Fallbäcken      
 873   219990101200908151Kerava - Vallinoja - Etelä-Päiväkumpu   Kervo - Fallbäcken Södra Lövkulla        
 874   120040815201012311Etelä-Päiväkumpu - Hyrylä               Södra Lövkulla-Hyrylä                    
 874   220040815201012311Hyrylä - Etelä-Päiväkimpu               Hyrylä-Södra Lövkulla                    
 915   120090101202010301Karhusaari-Landbo (-Nikkilä)            Björnsö-Landbo (Nickby)                  
 915   220090101202010201(Nikkilä) - Landbo - Karhusaari         (Nickby) - Landbo - Björnsö              
 916   120090101202010101Karhusaari-Itäsalmi(-Nikkilä)           Björnsö-Östersundom(-Nickby)             
 916   220090101202010101(Nikkilä)-Itäsalmi-Karhusaari           (Nickby)- Östersundom - Björnsö          
 950   120120601202501011Kerava - Talma - Nikkilä  - Söderkulla                                           
 950   220120601202501011Kerava - Talma - Nikkilä - Söderkulla                                            
 951   120120601202501011Nikkilä (Kuntala) - Söderkulla                                                   
 951   220120601202501011Nikkilä (Kuntala) - Söderkulla          Nikkilä (Kuntala) - Söderkulla           
 953   120120601202501011Nikkilä (Kuntala) - Söderkulla                                                   
 953   220120601202501011Nikkilä (Kuntala) - Söderkulla                                                   
 955   120120601202501011Kitö-Svartbäck-Boxby sk-Skogsby-Nikkilä                                          
 955   220120601202501010Kitö-Svartbäck-Boxby sk-Skogsby-Nikkilä                                          
 956   120120601202501011Söderk.kk.-Hindsby-Nikkilän kk.-Söderk.                                          
 956   220120601202501011Söderk.kk.-Hindsby-Nikkilän kk.-Söderk.                                          
 957   120120601202501011Nikkilä (Kuntala) - Söderkulla - Boxby s                                         
 957   220120601202501011Nikkilä (Kuntala) - Söderkulla - Boxby s                                         
 958   120120601202501011Nik.-Gestb-Söderk.k.-Sip.l.k.-Eriksn-Gum                                         
 958   220120601202501011Nik.-Gestb-Söderk.k.-Sip.l.k.-Eriksn-Gum                                         
 959   120120601202501011Sipoonl.k.-Söderk.k.-Eriksnäs-Massby th-                                         
 959   220120601202501011Sipoonl.k.-Söderk.k.-Eriksnäs-Massby th-                                         
 962   120120601202501011Rajakulma - Nikkilä -Savijärvi                                                   
 962   220120601202501011Rajakulma - Nikkilä -Savijärvi                                                   
 963   120120601202501011Itäinen Jokipuisto - Nikkilä - Linnanpel                                         
 964   220120601202501011Itäinen Jokipuisto - Nikkilä - Linnanpel                                         
 965   120120601202501011Rajakulma - Pohjois-Paippinen - Ketunaro                                         
 965   220120601202501011Rajakulma - Pohjois-Paippinen - Ketunaro                                         
 966   220120601202501011Nikkilä - Pornainen - Pohjois-Paippinen                                          
 971   120120601202501010Nikkilä - Pornainen - Rajakulma                                                  
 972   120120601202501011Rajakulma - Ketunaro                                                             
 972   220120601202501011Rajakulma - Ketunaro                                                             
 973   120090601202001011Etelä-Päiväkumpu - Vallinoja - Kerava   Kervo - Södra Lövkulla - Fallbäcken      
 973   220090601201601011Kerava - Vallinoja - Etelä-Päiväkumpu   Kervo - Fallbäcken Södra Lövkulla        
 A-JUNA120020602201001010Helsinki - Leppävaara                   Helsingfors - Alberga                    
 A-JUNA220020602201001010Leppävaara - Helsinki                   Alberga - Helsingfors                    
 E-JUNA120010101201101010Helsinki - Espoo                        Helsinfors - Esbo                        
 E-JUNA220010101201101010Espoo - Helsinki                        Helsingfors - Esbo                       
 E02   119990816200112311Pikalinjat Otaniemi-Tapiola-Espoonlahti Snablinje Otnäs-Hagalund-Esboviken       
