 110079Kamppi (M)                              Kamppi (M)                              6673369255184960.1686724.93077 
 110080Kampintori                              Kampintori                              0      0      0.0000000.000000 
 110081Kalevankatu                             Kalevankatu                             0      0      0.0000000.000000 
 110082Hietalahdenkatu                         Hietalahdenkatu                         0      0      0.0000000.000000 
 110083Hietalahdentori                         Hietalahdentori                         0      0      0.0000000.000000 
 110084Kamppi(M)                               Kamppi(M)                               6673390255179960.1688624.92987 
 110085Erottaja                                Erottaja                                0      0      0.0000000.000000 
 110086Erottaja                                Erottaja                                0      0      0.0000000.000000 
 110087Simonkatu                               Simonkatu                               6673385255211260.1687824.93551 
 110088Linja-autoasema                         Linja-autoasema                         0      0      0.0000000.000000 
 110089Lapinrinne                              Lapinrinne                              0      0      0.0000000.000000 
 110090Lapinrinne                              Lapinrinne                              0      0      0.0000000.000000 
 110091Kampintori                              Kampintori                              0      0      0.0000000.000000 
 110092Kampintori                              Kampintori                              0      0      0.0000000.000000 
 110093Bulevardi                               Bulevardi                               6672884255210060.1642824.93516 
 110094Kampintori                              Kampintori                              6673212255196160.1672524.93274 
 110095Lapinlahden puist.                      Lapinlahden puist.                      6673029255188760.1656124.93136 
 110096Kampintori                              Kampintori                              6673339255192260.1683924.93207 
 110097Luonnontiet.museo                       Luonnontiet.museo                       0      0      0.0000000.000000 
 110098Arkadian puisto                         Arkadian puisto                         6673644255199060.1711224.93338 
 110099Fredrikinkatu                           Fredrikinkatu                           6673534255180160.1701624.92994 
 110100Hietalahdentori                         Hietalahdentori                         0      0      0.0000000.000000 
 110101Kampintori                              Kampintori                              0      0      0.0000000.000000 
 110102Ruoholahdenkatu                         Ruoholahdenkatu                         6673003255163760.1654124.92685 
 110103Lapinrinne                              Lapinrinne                              0      0      0.0000000.000000 
 110104Kamppi(M)                               Kamppi(M)                               6673391255184160.1688724.93063 
 110105Aleksant. teatteri                      Aleksant. teatteri                      6672815255207760.1636724.93473 
 110106Kamppi(M)                               Kamppi(M)                               0      0      0.0000000.000000 
 110107Fredrikinkatu                           Fredrikinkatu                           0      0      0.0000000.000000 
 110108Kamppi(M), lait. 72                     Kamppi(M), lait. 72                     0      0      0.0000000.000000 
 110109Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110110Kamppi(M), lait. 71                     Kamppi(M), lait. 71                     0      0      0.0000000.000000 
 110111Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110112Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110113Kamppi                                  Kamppi                                  6673477255177760.1696524.92950 
 110114Kampintori                              Kampintori                              6673182255185960.1669924.93090 
 110115Kamppi(M)                               Kamppi(M)                               6673349255187160.1684924.93116 
 110116Ruoholahdenkatu                         Ruoholahdenkatu                         0      0      0.0000000.000000 
 110117Kamppi(M)                               Kamppi(M)                               0      0      0.0000000.000000 
 110118Hietalahdentori                         Hietalahdentori                         0      0      0.0000000.000000 
 110119Fredrikinkatu                           Fredrikinkatu                           0      0      0.0000000.000000 
 110120Hietalahti                              Hietalahti                              6672566255149060.1615124.92410 
 110121Vanhakirkko                             Vanhakirkko                             0      0      0.0000000.000000 
 110122Kamppi(M)                               Kamppi(M)                               0      0      0.0000000.000000 
 110123Kamppi(M)                               Kamppi(M)                               0      0      0.0000000.000000 
 110124Kampintori                              Kampintori                              0      0      0.0000000.000000 
 110125Kampintori                              Kampintori                              6673282255188260.1678824.93134 
 110126Kampintori                              Kampintori                              6673286255186560.1679224.93103 
 110127Linja-autoasema                         Linja-autoasema                         0      0      0.0000000.000000 
 110128Linja-autoasema                         Linja-autoasema                         0      0      0.0000000.000000 
 110129Kamppi(M)                               Kamppi(M)                               0      0      0.0000000.000000 
 110130Kamppi(M)                               Kamppi(M)                               6673361255172960.1686124.92860 
 110131Lapinrinne                              Lapinrinne                              6672996255155060.1653624.92529 
 110132Kamppi, tulo                            Kamppi, tulo                            0      0      0.0000000.000000 
 110133Kamppi, tulo                            Kamppi, tulo                            0      0      0.0000000.000000 
 110134Kamppi, tulo                            Kamppi, tulo                            0      0      0.0000000.000000 
 110135Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110136Kamppi, tulo                            Kamppi, tulo                            0      0      0.0000000.000000 
 110137Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110138Kamppi, laituri 50                      Kamppi, laituri 50                      0      0      0.0000000.000000 
 110139Kamppi, laituri 51                      Kamppi, laituri 51                      0      0      0.0000000.000000 
 110140Kamppi, laituri 52                      Kamppi, laituri 52                      0      0      0.0000000.000000 
 110141Kamppi, laituri 53                      Kamppi, laituri 53                      0      0      0.0000000.000000 
 110142Kamppi, laituri 54                      Kamppi, laituri 54                      0      0      0.0000000.000000 
 110143Kamppi, laituri 55                      Kamppi, laituri 55                      0      0      0.0000000.000000 
 110144Kamppi, laituri 56                      Kamppi, laituri 56                      0      0      0.0000000.000000 
 110145Kamppi, laituri 57                      Kamppi, laituri 57                      0      0      0.0000000.000000 
 110146Kamppi, laituri 58                      Kamppi, laituri 58                      0      0      0.0000000.000000 
 110147Kamppi, laituri 59                      Kamppi, laituri 59                      0      0      0.0000000.000000 
 110148Kamppi, laituri 60                      Kamppi, laituri 60                      0      0      0.0000000.000000 
 110149Ruoholahdenkatu                         Ruoholahdenkatu                         0      0      0.0000000.000000 
 110150Ruoholahdenkatu                         Ruoholahdenkatu                         0      0      0.0000000.000000 
 110151Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110152Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110153Kamppi                                  Kamppi                                  0      0      0.0000000.000000 
 110154Kamppi                                  Kamppi                                  6673400255188760.1689424.93146 
 110155Kamppi, laituri 56                      Kamppi, laituri 56                      0      0      0.0000000.000000 
 110156Kamppi, laituri 57                      Kamppi, laituri 57                      0      0      0.0000000.000000 
 110157Kamppi, tulolait. 58                    Kamppi, tulolait. 58                    0      0      0.0000000.000000 
 110158Kamppi, tulo                            Kamppi, tulo                            0      0      0.0000000.000000 
 110159Hki linja-autoasema                     Hki linja-autoasema                     6673487255196160.1697124.93281 
 110160Ruoholahdenkatu                         Ruoholahdenkatu                         0      0      0.0000000.000000 
 110161Perämiehenkatu                          Perämiehenkatu                          0      0      0.0000000.000000 
 110162Perämiehenkatu                          Perämiehenkatu                          0      0      0.0000000.000000 
 110163Punavuorenkatu                          Punavuorenkatu                          0      0      0.0000000.000000 
 110164Punavuorenkatu                          Punavuorenkatu                          0      0      0.0000000.000000 
 110165Fredrikintori                           Fredrikintori                           0      0      0.0000000.000000 
 110166Iso Roobertinkatu                       Iso Roobertinkatu                       6672708255223460.1626924.93753 
 110167Viiskulma                               Viiskulma                               6672516255245160.1609424.94139 
 110168Merimiehenkatu                          Merimiehenkatu                          0      0      0.0000000.000000 
 110169Annankatu                               Annankatu                               6672911255242060.1644924.94093 
 110170Tehtaanpuisto                           Tehtaanpuisto                           6672192255241060.1580324.94057 
 110171Perämiehenkatu                          Perämiehenkatu                          6672164255214960.1578224.93586 
 110172Hietalahdentori                         Hietalahdentori                         0      0      0.0000000.000000 
 110173Albertinkatu                            Albertinkatu                            6672715255215060.1627624.93602 
 110174Hietalahdentori                         Hietalahdentori                         6672652255188260.1622324.93118 
 110175Iso Roobertinkatu                       Iso Roobertinkatu                       0      0      0.0000000.000000 
 110176Viiskulma                               Viiskulma                               0      0      0.0000000.000000 
 110177Eira                                    Eira                                    6671912255252060.1555124.94248 
 110178Eiran sairaala                          Eiran sairaala                          6672165255245660.1577924.94139 
 110179Kapteeninpuistikko                      Kapteeninpuistikko                      0      0      0.0000000.000000 
 110180Neitsytpolku                            Neitsytpolku                            0      0      0.0000000.000000 
 110181Neitsytpolku                            Neitsytpolku                            0      0      0.0000000.000000 
 110182Merikatu                                Merikatu                                6671961255288060.1559024.94897 
 110183Neitsytpolku                            Neitsytpolku                            6672140255288160.1575124.94903 
 110184Meritori                                Meritori                                6671924255273460.1555924.94633 
 110185Kapteeninpuistikko                      Kapteeninpuistikko                      6672096255267960.1571424.94539 
 110186Vuorimiehen puist.                      Vuorimiehen puist.                      6672322255274360.1591624.94660 
 110187Tarkk´ampujankatu                       Tarkk´ampujankatu                       6672525255273160.1609824.94643 
 110188Kaivopuisto                             Kaivopuisto                             0      0      0.0000000.000000 
 110189Kaivopuisto                             Kaivopuisto                             0      0      0.0000000.000000 
 110190Meritori                                Meritori                                0      0      0.0000000.000000 
 110191Kapteeninpuistikko                      Kapteeninpuistikko                      0      0      0.0000000.000000 
 110192Eiran sairaala                          Eiran sairaala                          6672194255247460.1580424.94172 
 110193Eiran sairaala                          Eiran sairaala                          6672195255248260.1580524.94186 
 110194Kapteeninkatu                           Kapteeninkatu                           0      0      0.0000000.000000 
 110195Kapteeninkatu                           Kapteeninkatu                           0      0      0.0000000.000000 
 110196Katajanokan term.                       Katajanokan term.                       6672909255399260.1642624.96924 
 110197Katajanokan term.                       Katajanokan term.                       6672908255400560.1642524.96947 
 110198Merisotilaantori                        Merisotilaantori                        0      0      0.0000000.000000 
 110199Tove Janssonin p.                       Tove Janssonin p.                       0      0      0.0000000.000000 
 110200Kauppiaankatu                           Kauppiaankatu                           0      0      0.0000000.000000 
 110201Kauppiaankatu                           Kauppiaankatu                           0      0      0.0000000.000000 
 110202Vyökatu                                 Vyökatu                                 6673110255400860.1660724.96958 
 110203Vyökatu                                 Vyökatu                                 6673139255396160.1663324.96874 
 110204Puolipäivänkatu                         Puolipäivänkatu                         0      0      0.0000000.000000 
 110205Puolipäivänkatu                         Puolipäivänkatu                         0      0      0.0000000.000000 
 110206Puolipäivänkatu                         Puolipäivänkatu                         0      0      0.0000000.000000 
 110207Tove Janssonin p.                       Tove Janssonin p.                       0      0      0.0000000.000000 
 110208Pikku Satamakatu                        Pikku Satamakatu                        0      0      0.0000000.000000 
 110209Mastokatu                               Mastokatu                               0      0      0.0000000.000000 
 110210Mastokatu                               Mastokatu                               0      0      0.0000000.000000 
 110211Merisotilaantori                        Merisotilaantori                        0      0      0.0000000.000000 
 110212Pikku Satamakatu                        Pikku Satamakatu                        0      0      0.0000000.000000 
 110213Tove Janssonin p.                       Tove Janssonin p.                       0      0      0.0000000.000000 
 110214Tove Janssonin p.                       Tove Janssonin p.                       0      0      0.0000000.000000 
 110215Tove Janssonin p.                       Tove Janssonin p.                       0      0      0.0000000.000000 
 110216Olympialaituri                          Olympialaituri                          0      0      0.0000000.000000 
 110217Olympialaituri                          Olympialaituri                          0      0      0.0000000.000000 
 110218Merihaka                                Merihaka                                6674549255348360.1790524.96050 
 110219Hanasaari                               Hanasaari                               6674904255355860.1822224.96195 
 110220Kalasatama                              Kalasatama                              6675678255424360.1890824.97450 
 110221Suvilahti                               Suvilahti                               6675474255396060.1872924.96934 
 110222Panimokatu                              Panimokatu                              6675650255417460.1888424.97324 
 110223Kalasatama(M)                           Kalasatama(M)                           6675423255435060.1867824.97636 
 110224Verkkokatu                              Verkkokatu                              0      0      0.0000000.000000 
 110225Verkkokatu                              Verkkokatu                              0      0      0.0000000.000000 
 110226Verkkosaarenkatu                        Verkkosaarenkatu                        0      0      0.0000000.000000 
 110227Verkkosaarenkatu                        Verkkosaarenkatu                        6675846255438360.1905724.97706 
 110228Sörnäistenkatu                          Sörnäistenkatu                          0      0      0.0000000.000000 
 110229Vanha talvitie                          Vanha talvitie                          6675685255416860.1891524.97315 
 110230Tynnyrintekijänkatu                     Tynnyrintekijänkatu                     6675682255406060.1891424.97120 
 110231Suvilahti                               Suvilahti                               6675330255388760.1860024.96799 
 110232Käenkuja                                Käenkuja                                6675239255380060.1852024.96640 
 110233Haapaniemi                              Haapaniemi                              6674921255325460.1824224.95647 
 110234Kalasatama(M)                           Kalasatama(M)                           0      0      0.0000000.000000 
 110235Kalasatama (M)                          Kalasatama (M)                          6675619255431360.1885424.97574 
 110236Kyläsaarenkatu 14                       Kyläsaarenkatu 14                       0      0      0.0000000.000000 
 110237Kyläsaarenkatu 14                       Kyläsaarenkatu 14                       0      0      0.0000000.000000 
 110238Merihaka                                Merihaka                                6674532255349060.1788924.96062 
 110239Tynnyrintekijänkatu                     Tynnyrintekijänkatu                     6675628255396260.1886724.96942 
 110240Agroksenkuja                            Agroksenkuja                            6676087255441360.1927324.97767 
 110241Merihaka                                Merihaka                                0      0      0.0000000.000000 
 110242Hanasaari                               Hanasaari                               0      0      0.0000000.000000 
 110243Hanasaari                               Hanasaari                               0      0      0.0000000.000000 
 110244Suvilahti                               Suvilahti                               0      0      0.0000000.000000 
 110245Suvilahti                               Suvilahti                               6675424255394760.1868424.96909 
 110246Suvilahti                               Suvilahti                               0      0      0.0000000.000000 
 110247Verkkosaarenkatu                        Verkkosaarenkatu                        0      0      0.0000000.000000 
 110248Vanha talvitie                          Vanha talvitie                          0      0      0.0000000.000000 
 110249Tynnyrintekijänkatu                     Tynnyrintekijänkatu                     6675678255407360.1891024.97143 
 110250Tynnyrintekijänkatu                     Tynnyrintekijänkatu                     0      0      0.0000000.000000 
 110251Kalasatama(M)                           Kalasatama(M)                           0      0      0.0000000.000000 
 110252Paasivuorenkatu                         Paasivuorenkatu                         0      0      0.0000000.000000 
 110253Pitkänsillanranta                       Pitkänsillanranta                       6674411255290060.1778924.94996 
 110254Kallion virastotalo                     Kallion virastotalo                     6674719255280760.1806624.94837 
 110255Hakaniemi, tulo                         Hakaniemi, tulo                         0      0      0.0000000.000000 
 110256Hakaniemi                               Hakaniemi                               6674530255297460.1789424.95133 
 110257Hakaniemi                               Hakaniemi                               6674391255290460.1777124.95003 
 110258Hakaniemi                               Hakaniemi                               6674379255291960.1776024.95030 
 110259Kallion virastotalo                     Kallion virastotalo                     6674766255284860.1810824.94912 
 110260Hakaniemi                               Hakaniemi                               6674466255305960.1783624.95284 
 110261Merihaka                                Merihaka                                6674638255332060.1798724.95759 
 110262Hakaniemi                               Hakaniemi                               0      0      0.0000000.000000 
 110263Hakaniemi                               Hakaniemi                               0      0      0.0000000.000000 
 110264Hakaniemi                               Hakaniemi                               0      0      0.0000000.000000 
 110265Hakaniemi                               Hakaniemi                               0      0      0.0000000.000000 
 110266Hakaniemi                               Hakaniemi                               0      0      0.0000000.000000 
 110267Hakaniemi                               Hakaniemi                               0      0      0.0000000.000000 
