 0003  4611  12000081420050827 
 0003  4613  12002010120040814 
 0003  4735  12002010120040814 
 0003  7760  12014010120141231 
 0003  7761  12014010120141231 
 0003  7763  12014010120141231 
 0003  7764  12014010120141231 
 0003  7765  12014010120141231 
 0003  7776  12014010120141231 
 0003  7777  12014010120141231 
 0003  7780  11996081220111231 
 0003  7781  12005060620120603 
 0003  7782  12005060620120603 
 0003  7840  12014010120141231 
 0003  9950  12014010120141231 
 0003  9951  12014010120141231 
 0003  9953  12014010120141231 
 0003  9955  12014010120141231 
 0003  9956  12014010120141231 
 0003  9957  12014010120141231 
 0003  9958  12014010120141231 
 0003  9959  12014010120141231 
 0003  9963  12014010120141231 
 0004  1043  02004010120061231 
 0004  7761  12000010120000101 
 0004  7763  12000010120000101 
 0004  7764  12000010120000101 
 0004  7765  12000010120111231 
 0004  7773  12000010120111231 
 0006  2042  12000010120000101 
 0006  6010  12014010120141231 
 0006  6019  12014010120141231 
 0006  6020  12014010120141231 
 0006  6021  12014010120141231 
 0006  6022  12014010120141231 
 0006  6023  12014010120141231 
 0006  6026  12014010120141231 
 0006  6027  12014010120141231 
 0006  6031  12014010120141231 
 0006  6032  12014010120141231 
 0006  6033  12014010120141231 
 0006  6034  12014010120141231 
 0006  6036  12014010120141231 
 0006  6037  12014010120141231 
 0006  6038  12014010120141231 
 0006  6039  12014010120141231 
 0006  6051  12014010120141231 
 0006  6052  12014010120141231 
 0006  6053  12014010120141231 
 0006  6054  12014010120141231 
 0006  6056  12014010120141231 
 0006  6057  12014010120141231 
 0006  6058  12008060120201231 
 0006  6058  12014010120141231 
 0006  6059  12014010120141231 
 0006  6060  12014010120141231 
 0006  6063  12014010120141231 
 0006  6064  12014010120141231 
 0006  6171  12014081120210815 
 0006  6172  12014081120210815 
 0006  6173  12014081120210815 
 0006  6173N 12016081520210815 
 0006  6174  12014081120210815 
 0006  6181  12016081520210815 
 0006  6182  12016062020210815 
 0006  6901  12014081120210815 
 0006  6902  12014081120210815 
 0006  6903  12014081120210815 
 0006  6906  12014081120210815 
 0006  6907  12014081120210815 
 0006  6908  12014081120210815 
 0006  6909  12014081120210815 
 0006  6911  12014081120210815 
 0006  6912  12014081120210815 
 0006  6914X 12016081520170101 
 0006  7167  12014010120141231 
 0006  7175  12014010120141231 
 0006  7176  12014010120141231 
 0006  7177  12014010120141231 
 0006  7178  12014010120141231 
 0006  7179  12014010120141231 
 0006  7180  12014010120141231 
 0006  7181  12014010120141231 
 0006  7182  12014010120141231 
 0006  7185  12014010120141231 
 0006  7186  12014010120141231 
 0006  7189  12014010120141231 
 0006  7190  12014010120141231 
 0006  7277  11999010120061231 
 0006  7280  12014010120141231 
 0006  7290  12014010120141231 
 0006  7346  12000010120201231 
 0006  7346  12014010120141231 
 0006  7486  12014010120141231 
 0006  7540  12014010120141231 
 0006  7643  12014010120141231 
 0006  7760  12014010120141231 
 0006  7761  12014010120141231 
 0006  7762  12014010120141231 
 0006  7763  12014010120141231 
 0006  7764  12014010120141231 
 0006  7765  12014010120141231 
 0006  7776  12014010120141231 
 0006  7830  12014010120141231 
 0006  7835  12014010120141231 
 0006  9785  12014081120190811 
 0006  9786  12014081120190811 
 0006  9787  12014081120190811 
 0006  9788  12014081120190811 
 0006  9841  12014081120190811 
 0006  9962  12014010120141231 
 0006  9963  12014010120141231 
 0006  9964  12014010120141231 
 0006  9965  12014010120141231 
 0006  9966  12014010120141231 
 0006  9982  12015022320190811 
 0006  9984  12014081120190811 
 0006  9985  12014081120190811 
 0006  9986  12014081120190811 
 0006  9987  12014081120190811 
 0006  9989  12014081120190811 
 0006  9991  12014081120190811 
 0006  9992  12014081120190811 
 0006  9993  12014081120190811 
 0006  9994  12014081120190811 
 0006  9995  12014081120190811 
 0006  9996  12014081120190811 
 0007  7760  12000010120000101 
 0007  7780  11996081220111231 
 0007  7781  11996081220050605 
 0007  7782  11996081220050605 
 0012  1002 X12015061220150614 
 0012  1003 X12012100820121209 
 0012  1003 X12012121720140331 
